vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
allenai/scibert_scivocab_uncased,SVD,5,7,False,Agglomerative,36.403648376464844,1.162071143436835,0.20788320899009705,0.4013317371518679,-0.2807673930744039,"{0: ['charge density wave', 'hubbard model', 'mean field', 'unconventional superconductivity'], 1: ['cu dope', 'superconducting property', 'electronic structure', '4nb1 4ta1 xnix'], 2: ['quantum simulator', 'quantum computer', 'superconducting circuit', 'gauge theory'], 3: ['non abelian gauge', 'fix mass', 'abelian gauge theory', 'magnon spintronics'], 4: ['orbital magnetism', 'nodal bulk', 'interstitial oxygen order', 'high pressure oxygen'], 5: ['field induce superconductivity', 'non hermitian physic', 'topological phase transition', 'chiral exact'], 6: ['organic conductor', 'superconducting material', 'quantum material', 'high quality']}",438.0,394.0,192.0,253.0,97.0,1374.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,3,False,Agglomerative,59.433841705322266,1.4456339156861155,0.2867000997066498,0.4431735090041349,-0.26615234227099266,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['charge density wave', 'topological superconductivity', 'quantum material', 'order parameter'], 2: ['ambient pressure', 'room temperature', 'pressure range', '4nb1 4ta1 xnix']}",384.0,356.0,425.0,134.0,76.0,1375.0
allenai/scibert_scivocab_uncased,UMAP,15,6,False,Agglomerative,108.67709350585938,1.134284629860128,0.42537349462509155,0.3142796136859816,-0.38560416220311683,"{0: ['majorana zero mode', 'organic conductor', 'physical property', 'unconventional superconductors'], 1: ['high pressure', 'electronic structure', 'high tc', 'superconducting transition temperature'], 2: ['mean field', 'hubbard model', 'vortex lattice', 'dipole superfluids'], 3: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 4: ['boundary state', 'ginzburg landau', 'degree freedom', 'flux pump'], 5: ['charge excitation', 'spin nematic', 'sarma state', 'broken symmetry']}",196.0,152.0,145.0,471.0,418.0,1382.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,11,False,FCM,127.47175598144531,1.1784643903446728,0.34604448080062866,0.31195915805855584,-0.34206842288567524,"{0: ['high pressure', 'nickelate la ni', 'cu dope', 'high temperature superconductivity'], 1: ['superconducting circuit', 'washboard potential', 'aharonov bohm cage', 'hopping strength'], 2: ['quantum spin liquid', 'higgs mode', 'quantum material', 'photon field'], 3: ['triplet superconductivity', 'josephson junction', 'spin triplet', 'time reversal symmetry'], 4: ['quantum simulator', 'quantum computer', 'superconducting quantum processor', 'gauge theory'], 5: ['majorana zero mode', 'topological superconductivity', 'zero energy', 'majorana quasiparticle'], 6: ['moir bulk', 'heavy fermion', 'fermi level', 'topological superconductivity'], 7: ['transition metal', 'charge transfer', 'high quality', 'charge density wave'], 8: ['ph interaction', 'organic conductor', 'superconducting transition temperature', 'superconducting material'], 9: ['repulsive interaction', 'quantum criticality', 'mott insulator', 'unconventional superconductivity'], 10: ['charge order', 'charge density wave', 'kagome metal', 'kagome superconductors']}",341.0,74.0,222.0,476.0,270.0,1383.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,6,False,Agglomerative,105.21038818359375,1.3121896631122838,0.48400312662124634,0.3319423812128394,-0.3671657385884757,"{0: ['charge order', 'high pressure', 'kagome metal', 'la ni'], 1: ['hubbard model', 'critical temperature', 'superconducting transition temperature', 'fermi liquid'], 2: ['quantum spin liquid', 'charge excitation', 'spin triplet', 'dipole superfluids'], 3: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 4: ['topological superconductivity', 'majorana zero mode', 'josephson junction', 'zero energy'], 5: ['1t ta', 'heavy fermion', 'van der waals', 'fermi level']}",58.0,171.0,351.0,438.0,365.0,1383.0
tfidf,UMAP,15,3,False,KMeans,103.70221710205078,1.316543420708743,0.43654295802116394,0.39637439706135486,-0.38401636829060476,"{0: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'non hermitian'], 1: ['non abelian', 'topological superconductivity', 'zero energy', 'topological phase'], 2: ['charge order', 'fermi liquid', 'electronic structure', 'high pressure']}",173.0,173.0,354.0,273.5,414.5,1388.0
allenai/scibert_scivocab_uncased,SVD,10,11,True,Agglomerative,9.514019966125488,1.2651357391876812,0.027787163853645325,0.5510055405430202,-0.14820833302367376,"{0: ['quantum simulator', 'quantum simulation', 'superconducting circuit', 'quantum computer'], 1: ['magnetic field', 'flat band', 'charge order', 'transition temperature'], 2: ['wave order', 'finite momentum', 'unidirectional superconductivity', 'stable transition near'], 3: ['magnetic field', 'quark matter', 'ground state', 'body scar'], 4: ['entropy increase', 'fundamental physical constant', 'fundamental constant', 'strongly correlate'], 5: ['anti maser', 'quantum limit', 'low energy level', 'state condensed matter'], 6: ['non hermitian physic', 'rydberg atomic', 'physic rydberg', 'symmetry break'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['flux pump', 'synthetic magnetic', 'output current', 'dc current'], 9: ['angle twist trilayer', 'heavy fermion state', 'twist trilayer graphene', 'magic angle twist'], 10: ['upper critical field', 'longitudinal magnetoresistance', 'magnetoresistance parallel', 'high magnetic field']}",525.0,504.0,312.0,24.0,25.0,1390.0
allenai/scibert_scivocab_uncased,SVD,10,9,True,Agglomerative,10.14220142364502,1.3194869232248942,0.08097650855779648,0.643929320788302,-0.10867913954361258,"{0: ['magnetic field', 'fermi liquid', 'strongly correlate', 'condense matter'], 1: ['upper critical field', 'wave order', 'finite momentum', 'longitudinal magnetoresistance'], 2: ['quantum simulator', 'quantum simulation', 'superconducting circuit', 'quantum computer'], 3: ['magnetic field', 'flat band', 'charge order', 'transition temperature'], 4: ['angle twist trilayer', 'heavy fermion state', 'magic angle twist', 'twist trilayer graphene'], 5: ['anti maser', 'quantum limit', 'low energy level', 'state use'], 6: ['non hermitian physic', 'rydberg atomic', 'physic rydberg', 'symmetry break'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['flux pump', 'output current', 'synthetic magnetic', 'dc current']}",509.0,499.0,361.0,11.0,13.0,1393.0
tfidf,SVD,5,10,False,KMeans,73.84475551740195,1.304142498075922,0.39726515941526774,0.426904625819423,-0.35013417245453604,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['time reversal symmetry', 'finite momentum', 'non abelian', 'spin nematic'], 2: ['organic conductor', 'base superconductors', 'charge transfer', 'electronic structure'], 3: ['charge density wave', 'rotational symmetry', 'wave order', 'unconventional superconductivity'], 4: ['superconducting transition temperature', 'high pressure', 'critical temperature', 'high temperature superconductivity'], 5: ['vortex lattice', 'type ii', 'critical temperature', 'higgs mode'], 6: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'zero energy'], 7: ['moir bulk', 'fermi level', '1t ta', 'electronic band structure'], 8: ['nontrivial topology', 'non abelian quantum', 'superconducting circuit', 'quantum material'], 9: ['hubbard model', 'quantum spin liquid', 'mott insulator', 'collective excitation']}",262.0,316.0,342.0,174.0,302.0,1396.0
tfidf,SVD,5,15,False,KMeans,69.61497790690153,1.1448497424971675,0.4230837725474953,0.3382942641147079,-0.34156766820339113,"{0: ['quantum simulator', 'quantum simulation', 'quantum computer', 'superconducting circuit'], 1: ['ionic displacement', 'topological phase', 'spin momentum', 'topological superconductivity'], 2: ['electronic structure', 'organic conductor', 'charge transfer', 'superconducting material'], 3: ['strongly correlate', 'ph interaction', 'high temperature superconductivity', 'optical spectroscopy'], 4: ['superconducting transition temperature', 'room temperature', 'ambient pressure', 'pressure range'], 5: ['critical temperature', 'type ii', 'critical parameter', 'flux pump'], 6: ['majorana zero mode', 'majorana quasiparticle', 'topological superconductivity', 'majorana fermion'], 7: ['1t ta', 'fermi level', 'surface wave superconductivity', 'spin polarise'], 8: ['non abelian quantum', 'quantum geometry', 'hopping strength', 'abelian quantum metric'], 9: ['quantum spin liquid', 'quantum phase', 'collective excitation', 'hubbard model'], 10: ['moir bulk', 'photonic phononic', 'meta crystal', 'band inversion'], 11: ['charge density wave', 'pair density wave', 'charge excitation', 'kagome metal'], 12: ['unconventional superconductivity', 'heat capacity', 'orbital magnetism', 'magnetic order'], 13: ['edge burst', 'washboard potential', 'non abelian', 'vector potential'], 14: ['time reversal symmetry', 'josephson junction', 'superconducting state', 'quantum wire']}",204.0,332.0,169.0,425.0,267.0,1397.0
allenai/scibert_scivocab_uncased,UMAP,5,12,False,FCM,113.07913970947266,1.060339232749796,0.3851613998413086,0.3322060564801044,-0.4355453007143751,"{0: ['topological superconductivity', 'moir bulk', 'zhang rice', 'unconventional superconductivity'], 1: ['cu dope', 'superconducting property', 'base superconductors', 'electronic structure'], 2: ['afm state', 'non abelian quantum', 'repulsive interaction', 'time reversal'], 3: ['majorana quasiparticle', 'majorana zero mode', 'edge state', 'photonic phononic'], 4: ['ph interaction', 'real space', 'quantum geometry', 'calculation electron'], 5: ['superconducting circuit', 'critical state', 'non hermitian physic', 'domain wall state'], 6: ['quantum criticality', 'degree freedom', '1t ta', 'superconducting diode effect'], 7: ['cooper pair', 'pair symmetry', 'boundary state', 'wave order'], 8: ['superconducting material', 'critical parameter', 'flux pump', 'high quality'], 9: ['charge excitation', 'collective excitation', 'spin nematic', 'quantum spin liquid'], 10: ['charge density wave', 'josephson junction', 'heavy fermion', 'order topological'], 11: ['quantum simulator', 'quantum computer', 'superconducting circuit', 'quantum circuit']}",281.0,137.0,34.0,437.0,510.0,1399.0
allenai/scibert_scivocab_uncased,UMAP,5,15,False,KMeans,105.83824157714844,1.1388008904414424,0.38448384404182434,0.31349372532344105,-0.35408855243164505,"{0: ['quantum simulator', 'quantum computer', 'superconducting quantum processor', 'analog quantum'], 1: ['spin nematic', 'sarma state', 'fese film', 'spin moment'], 2: ['cu dope', 'electronic structure', 'superconducting property', 'high pressure'], 3: ['ph interaction', 'fermi liquid', 'calculation electron', 'quark matter'], 4: ['boundary state', 'domain wall state', 'non hermitian physic', 'kitaev model'], 5: ['flat band', '1t ta', 'pair symmetry', 'wave order'], 6: ['charge density wave', 'josephson junction', 'order topological', 'quantum wire'], 7: ['non abelian quantum', 'time reversal', 'abelian quantum metric', 'phason damp'], 8: ['majorana quasiparticle', 'majorana zero mode', 'edge state', 'fermi surface'], 9: ['organic conductor', 'superconducting material', 'flux pump', 'critical parameter'], 10: ['dark matter', 'washboard potential', 'quantum simulator', 'transport property'], 11: ['charge excitation', 'collective excitation', 'type ii', 'vortex lattice'], 12: ['moir bulk', 'heavy fermion', 'unconventional superconductivity', 'zhang rice'], 13: ['quantum geometry', 'bosonic kitaev chain', 'repulsively bound', 'body scar'], 14: ['degree freedom', 'superconducting diode effect', 'topological superconductivity', 'field induce superconductivity']}",283.0,168.0,154.0,473.0,321.0,1399.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,5,True,Agglomerative,16.215118408203125,1.475628363075571,0.16989567875862122,0.5381033791181083,-0.09489912118844486,"{0: ['flux pump', 'dc current', 'vector magnet', 'output current'], 1: ['magnetic field', 'flat band', 'transition temperature', 'strongly correlate'], 2: ['dark spin', 'electron spin', 'non resonant', 'nv center diamond'], 3: ['quantum simulator', 'quantum simulation', 'quantum computer', 'digital quantum'], 4: ['ph interaction', 'superconducting material', 'superconducting property', 'superconducting transition temperature']}",464.0,471.0,432.0,28.0,9.0,1404.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,10,False,FCM,61.29999542236328,1.3269779051845032,0.3265749216079712,0.42186420735560565,-0.3009559035156741,"{0: ['superconducting state', 'topological superconductivity', 'zeeman field', 'spin triplet'], 1: ['quantum spin liquid', 'spin density', 'spin nematic', 'electron spin'], 2: ['critical temperature', 'mean field', 'repulsive interaction', 'cooper pair'], 3: ['superconducting material', 'ph interaction', 'superconducting transition temperature', 'ambient pressure'], 4: ['washboard potential', 'superconducting circuit', 'non abelian', 'quantum circuit'], 5: ['quantum simulator', 'quantum simulation', 'quantum computer', 'digital quantum'], 6: ['majorana zero mode', 'zero energy', 'majorana quasiparticle', 'majorana fermion'], 7: ['flat band', 'band structure', 'quantum material', '1t ta'], 8: ['charge transfer', 'physical property', 'transition metal', 'organic conductor'], 9: ['high tc', 'high pressure', 'bilayer nickelate', 'hydrostatic pressure']}",357.0,351.0,367.0,188.0,146.0,1409.0
allenai/scibert_scivocab_uncased,UMAP,15,15,False,FCM,93.00051879882812,1.294511269507718,0.3715544641017914,0.3479698533522358,-0.2992361450509179,"{0: ['moir bulk', 'topological superconductivity', 'unconventional superconductivity', 'zhang rice'], 1: ['ti1 4hf1 4nb1', '4nb1 4ta1 xnix', '4hf1 4nb1 4ta1', 'electronic structure'], 2: ['critical parameter', 'high quality', 'dark spin', 'quantum sensor'], 3: ['1t ta', 'electrical switching', 'dimensional 2d', 'wave superconducting'], 4: ['ph interaction', 'real space', 'fermi liquid', 'tight bind'], 5: ['non abelian quantum', 'diagonal domain', 'abelian quantum metric', 'cooper pair'], 6: ['flux pump', 'field induce superconductivity', 'quantum criticality', 'chiral exact'], 7: ['vortex lattice', 'repulsive interaction', 'repulsively bound', 'phason damp'], 8: ['quantum computer', 'superconducting quantum processor', 'quantum simulation', 'digital quantum'], 9: ['charge excitation', 'collective excitation', 'spin nematic', 'quantum spin liquid'], 10: ['charge density wave', 'heavy fermion', 'order topological', 'quantum wire'], 11: ['topological phase', 'majorana quasiparticle', 'liquid crystal', 'majorana zero mode'], 12: ['boundary state', 'hopping strength', 'kitaev model', 'domain wall state'], 13: ['organic conductor', 'pressure range', 'vdw layer', 'physical property'], 14: ['dark matter', 'washboard potential', 'quantum simulation', 'quantum simulator']}",304.0,234.0,335.0,402.0,135.0,1410.0
tfidf,UMAP,10,6,False,Agglomerative,91.60482025146484,1.1851106906778772,0.44381847977638245,0.385357650445685,-0.4060791066305549,"{0: ['non abelian', 'hubbard model', 'cooper pair', 'quantum phase'], 1: ['charge density wave', 'time reversal symmetry', 'quantum material', 'charge order'], 2: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'vortex lattice'], 3: ['quantum simulator', 'non hermitian', 'superconducting circuit', 'quantum simulation'], 4: ['moir bulk', 'orbital magnetism', 'moir superlattices', 'tight bind'], 5: ['high pressure', 'electronic structure', 'high temperature superconductivity', 'charge order']}",157.0,239.0,235.0,311.0,468.0,1410.0
allenai/scibert_scivocab_uncased,UMAP,15,3,False,Agglomerative,110.4844741821289,1.1341904869350765,0.4317642152309418,0.33911120823016133,-0.4637316873097465,"{0: ['charge order', 'topological superconductivity', 'order parameter', 'electronic structure'], 1: ['non hermitian', 'digital quantum', 'quantum circuit', 'analog quantum'], 2: ['mean field', 'dipole superfluids', 'pair mechanism', 'afm state']}",179.0,143.0,144.0,422.0,522.0,1410.0
tfidf,UMAP,15,5,False,FCM,93.12387084960938,1.427867976210875,0.4054841697216034,0.46549512453927006,-0.38803861806633,"{0: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 1: ['superconducting circuit', 'non hermitian', 'quantum simulation', 'quantum computer'], 2: ['charge order', 'high pressure', 'room temperature', 'high tc'], 3: ['hubbard model', 'quantum spin liquid', 'quantum criticality', 'cooper pair'], 4: ['van der waals', 'inversion symmetry', '1t ta', 'physical property']}",248.0,233.0,419.0,87.0,427.0,1414.0
allenai/scibert_scivocab_uncased,SVD,10,10,True,Agglomerative,10.23088264465332,1.3116033163307854,0.05806345120072365,0.5645208919742085,-0.15729339410637538,"{0: ['upper critical field', 'wave order', 'finite momentum', 'unidirectional superconductivity'], 1: ['magnetic field', 'flat band', 'charge order', 'transition temperature'], 2: ['quantum simulator', 'quantum simulation', 'superconducting circuit', 'quantum computer'], 3: ['magnetic field', 'quark matter', 'ground state', 'body scar'], 4: ['entropy increase', 'fundamental physical constant', 'fundamental constant', 'strongly correlate'], 5: ['anti maser', 'quantum limit', 'low energy level', 'state condensed matter'], 6: ['non hermitian physic', 'rydberg atomic', 'physic rydberg', 'symmetry break'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['flux pump', 'synthetic magnetic', 'output current', 'dc current'], 9: ['angle twist trilayer', 'heavy fermion state', 'twist trilayer graphene', 'magic angle twist']}",517.0,498.0,350.0,22.0,28.0,1415.0
tfidf,UMAP,5,4,False,FCM,118.74872589111328,1.2360290351848664,0.3994954526424408,0.4013950276835141,-0.43702651998898007,"{0: ['topological superconductivity', 'majorana zero mode', 'vortex lattice', 'majorana quasiparticle'], 1: ['superconducting circuit', 'quantum computer', 'digital quantum', 'high energy physic'], 2: ['high pressure', 'kagome metal', 'high tc', 'superconducting property'], 3: ['quantum spin liquid', 'collective excitation', 'charge excitation', 'repulsive interaction']}",259.0,108.0,290.0,252.0,512.0,1421.0
tfidf,UMAP,15,6,False,FCM,82.19385528564453,1.442666131032403,0.3776836693286896,0.45814693463324424,-0.3533865808665229,"{0: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 1: ['hubbard model', 'quantum criticality', 'quantum spin liquid', 'collective excitation'], 2: ['charge density wave', 'time reversal symmetry', 'quantum material', 'charge order'], 3: ['josephson junction', 'triplet superconductivity', 'van der waals', 'vortex lattice'], 4: ['quantum simulator', 'superconducting circuit', 'non hermitian', 'quantum simulation'], 5: ['high pressure', 'superconducting transition temperature', 'room temperature', 'ambient pressure']}",293.0,288.0,423.0,102.0,316.0,1422.0
allenai/scibert_scivocab_uncased,SVD,10,12,True,Agglomerative,9.848645210266113,1.272925382323794,0.03866564482450485,0.5059139047163945,-0.18811975574365572,"{0: ['magnetic field', 'flat band', 'charge order', 'transition temperature'], 1: ['magnetic field', 'quark matter', 'ground state', 'body scar'], 2: ['quantum simulator', 'superconducting circuit', 'quantum computer', 'strongly correlate'], 3: ['ambient pressure', 'dark spin', 'tmn film', 'high superconductors'], 4: ['entropy increase', 'fundamental physical constant', 'fundamental constant', 'strongly correlate'], 5: ['wave order', 'finite momentum', 'unidirectional superconductivity', 'interior structure holographic'], 6: ['non hermitian physic', 'rydberg atomic', 'physic rydberg', 'symmetry break'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['flux pump', 'synthetic magnetic', 'output current', 'dc current'], 9: ['angle twist trilayer', 'heavy fermion state', 'twist trilayer graphene', 'magic angle twist'], 10: ['upper critical field', 'longitudinal magnetoresistance', 'magnetoresistance parallel', 'high magnetic field'], 11: ['anti maser', 'quantum limit', 'low energy level', 'state condensed matter']}",523.0,501.0,316.0,46.0,39.0,1425.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,7,False,Agglomerative,97.81591033935547,1.2847863636033547,0.4949147701263428,0.34201334877130546,-0.3959716291634502,"{0: ['hubbard model', 'superconducting material', 'repulsive interaction', 'mott insulator'], 1: ['topological superconductivity', 'majorana zero mode', 'josephson junction', 'zero energy'], 2: ['quantum spin liquid', 'charge excitation', 'spin triplet', 'dipole superfluids'], 3: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 4: ['charge order', 'kagome metal', 'high pressure', 'cu dope'], 5: ['1t ta', 'heavy fermion', 'van der waals', 'fermi level'], 6: ['critical parameter', 'flux pump', 'sarma state', 'vortex entry']}",40.0,205.0,326.0,414.0,445.0,1430.0
allenai/scibert_scivocab_uncased,SVD,15,12,True,Agglomerative,6.241702079772949,1.3067056593590485,0.004018340725451708,0.5747525028873586,-0.14625152760286023,"{0: ['quantum simulator', 'quantum simulation', 'quantum computer', 'superconducting circuit'], 1: ['magnetic field', 'flat band', 'charge order', 'charge density wave'], 2: ['strongly interact matter', 'non abelian gauge', 'abelian gauge theory', 'fix mass'], 3: ['dark spin', 'tmn film', 'electron spin', 'high quality'], 4: ['josephson tunnel junction', 'nodeless surface', 'gate control', 'orbital homology'], 5: ['4nb1 4ta1 xnix', '4hf1 4nb1 4ta1', 'ti1 4hf1 4nb1', 'charge transfer'], 6: ['strongly correlate', 'vector magnet', 'magnetic field measurement', 'mb pressure'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['rashba edelstein effect', 'connect superconductors', 'fraunhofer pattern', 'spin moment'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base'], 10: ['heavy fermion state', 'angle twist trilayer', 'twist trilayer graphene', 'magic angle twist'], 11: ['non hermitian physic', 'rydberg atomic', 'physic rydberg', 'symmetry break']}",528.0,515.0,344.0,20.0,24.0,1431.0
allenai/scibert_scivocab_uncased,SVD,5,7,False,FCM,64.32015991210938,1.2941342363901083,0.33649399876594543,0.4077693143540785,-0.3076712330618668,"{0: ['mean field', 'repulsive interaction', 'collective excitation', 'afm state'], 1: ['charge order', 'superconducting transition', 'cuprate superconductors', 'inversion symmetry'], 2: ['non abelian', 'topological quantum', 'majorana quasiparticle', 'superconducting circuit'], 3: ['organic conductor', 'ph interaction', 'superconducting material', 'critical parameter'], 4: ['quantum computer', 'superconducting circuit', 'gauge theory', 'analog quantum'], 5: ['hubbard model', 'order parameter', 'majorana zero mode', 'quantum criticality'], 6: ['electronic structure', '4nb1 4ta1 xnix', 'ti1 4hf1 4nb1', '4hf1 4nb1 4ta1']}",349.0,346.0,334.0,235.0,169.0,1433.0
allenai/scibert_scivocab_uncased,UMAP,10,12,False,Agglomerative,98.57688903808594,1.0177875740797637,0.4057723581790924,0.2999428826614194,-0.409532424611664,"{0: ['topological phase', 'majorana quasiparticle', 'majorana zero mode', 'liquid crystal'], 1: ['charge order', 'charge excitation', 'collective excitation', 'sarma state'], 2: ['organic conductor', 'superconducting material', 'critical parameter', 'high quality'], 3: ['flux pump', '1t ta', 'electrical switching', 'spin polarise'], 4: ['unconventional superconductivity', 'charge density wave', 'inversion symmetry', 'superconducting state'], 5: ['dipole superfluids', 'ground state', 'non abelian quantum', 'repulsive interaction'], 6: ['boundary state', 'zero energy', 'superconducting diode effect', 'field induce superconductivity'], 7: ['cu dope', 'electronic structure', 'superconducting property', 'ti1 4hf1 4nb1'], 8: ['quantum simulator', 'quantum computer', 'superconducting circuit', 'superconducting quantum processor'], 9: ['diagonal domain', 'cooper pair', 'wave order', 'finite momentum'], 10: ['carbon nanotube', 'electronic chain', 'anti maser', 'quantum dot regime'], 11: ['ph interaction', 'real space', 'dark matter', 'quantum metric']}",246.0,202.0,16.0,497.0,473.0,1434.0
allenai/scibert_scivocab_uncased,UMAP,15,8,False,Agglomerative,102.96398162841797,1.131496001630064,0.45094582438468933,0.2680358680618059,-0.4049998390132723,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['cu dope', 'electronic structure', 'high pressure', '4hf1 4nb1 4ta1'], 2: ['mean field', 'hubbard model', 'vortex lattice', 'dipole superfluids'], 3: ['majorana zero mode', 'organic conductor', 'entropy increase', 'majorana edge'], 4: ['zero energy', 'boundary state', 'degree freedom', 'ginzburg landau'], 5: ['charge excitation', 'spin nematic', 'sarma state', 'non equilibrium'], 6: ['high quality', 'critical parameter', 'ambient pressure', 'fundamental constant'], 7: ['inversion symmetry', 'topological superconductivity', 'josephson junction', '1t ta']}",136.0,177.0,137.0,522.0,466.0,1438.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,5,True,KMeans,32.76558303833008,1.975893171166291,0.22370705008506775,0.46713170191945075,-0.18439644196623858,"{0: ['quantum simulation', 'quantum computer', 'digital quantum', 'quantum circuit'], 1: ['josephson junction', 'order parameter', 'mean field', 'triplet superconductivity'], 2: ['high pressure', 'electronic structure', 'high tc', 'superconducting transition temperature'], 3: ['charge order', 'charge excitation', 'phonon mode', 'time resolve'], 4: ['topological superconductivity', 'zero energy', 'majorana quasiparticle', 'topological insulator']}",426.0,404.0,486.0,85.0,38.0,1439.0
allenai/scibert_scivocab_uncased,SVD,15,7,True,Agglomerative,3.8818416595458984,1.3162595299517863,0.006433757022023201,0.5810553212610629,-0.14936382388324035,"{0: ['magnetic field', 'flat band', 'phase transition', 'critical temperature'], 1: ['ti1 4hf1 4nb1', '4nb1 4ta1 xnix', '4hf1 4nb1 4ta1', 'non hermitian physic'], 2: ['flux pump', 'rashba edelstein effect', 'fraunhofer pattern', 'output current'], 3: ['hydride superconductivity', 'field condensed matter'], 4: ['angle twist trilayer', 'heavy fermion state', 'twist trilayer graphene', 'magic angle twist'], 5: ['strongly interact matter', 'abelian gauge theory', 'non abelian gauge', 'fix mass'], 6: ['strongly correlate', 'magnetic field measurement', 'n2 gas mixture', 'mb pressure']}",527.0,517.0,353.0,17.0,26.0,1440.0
allenai/scibert_scivocab_uncased,SVD,5,3,False,KMeans,67.90400695800781,1.5091610396558899,0.34045839309692383,0.4606659064684037,-0.3255294308977534,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['hubbard model', 'order parameter', 'charge order', 'topological superconductivity'], 2: ['high pressure', 'ambient pressure', 'cu dope', 'la ni']}",343.0,338.0,438.0,97.0,224.0,1440.0
allenai/scibert_scivocab_uncased,UMAP,10,7,False,KMeans,115.40834045410156,1.1874543467806886,0.41371697187423706,0.3250962301092972,-0.3788524332342393,"{0: ['quantum simulation', 'quantum computer', 'superconducting circuit', 'non hermitian'], 1: ['charge order', 'charge excitation', 'collective excitation', 'sarma state'], 2: ['ambient pressure', 'cu dope', 'electronic structure', 'superconducting transition temperature'], 3: ['majorana quasiparticle', 'majorana zero mode', 'ph interaction', 'real space'], 4: ['inversion symmetry', 'charge order', 'rotational symmetry', 'heavy fermion'], 5: ['zero energy', 'boundary state', 'degree freedom', 'ginzburg landau'], 6: ['vortex lattice', 'dipole superfluids', 'non abelian quantum', 'fermi liquid']}",228.0,124.0,238.0,455.0,396.0,1441.0
sentence-transformers/all-MiniLM-L6-v2,SVD,10,4,True,KMeans,35.936119079589844,2.0836396782510067,0.23754626512527466,0.6092075446655165,-0.2976698720959101,"{0: ['quantum computer', 'non hermitian', 'digital quantum', 'quantum circuit'], 1: ['topological superconductivity', 'majorana zero mode', 'majorana quasiparticle', 'finite momentum'], 2: ['high pressure', 'transition metal', 'electronic structure', 'high tc'], 3: ['charge order', 'topological quantum', 'van der waals', '1t ta']}",415.0,395.0,495.0,15.0,130.0,1450.0
allenai/scibert_scivocab_uncased,SVD,10,3,True,KMeans,39.57788848876953,2.10430527732055,0.209960475564003,0.5342228005095048,-0.2818526528606797,"{0: ['quantum simulation', 'superconducting circuit', 'non hermitian', 'digital quantum'], 1: ['mean field', 'majorana zero mode', 'order parameter', 'majorana fermion'], 2: ['high pressure', 'inversion symmetry', 'electronic correlation', 'principle calculation']}",435.0,386.0,500.0,31.0,98.0,1450.0
allenai/scibert_scivocab_uncased,SVD,15,10,True,Agglomerative,6.931244850158691,1.3554046604893721,0.041319768875837326,0.5781268563997594,-0.11721822444951138,"{0: ['magnetic field', 'flat band', 'transition temperature', 'charge order'], 1: ['4nb1 4ta1 xnix', 'ti1 4hf1 4nb1', '4hf1 4nb1 4ta1', 'non hermitian physic'], 2: ['quantum simulator', 'quantum simulation', 'quantum computer', 'superconducting circuit'], 3: ['dark spin', 'tmn film', 'electron spin', 'high quality'], 4: ['heavy fermion state', 'angle twist trilayer', 'twist trilayer graphene', 'magic angle twist'], 5: ['strongly interact matter', 'non abelian gauge', 'abelian gauge theory', 'fix mass'], 6: ['strongly correlate', 'vector magnet', 'magnetic field measurement', 'mb pressure'], 7: ['hydride superconductivity', 'field condensed matter'], 8: ['rashba edelstein effect', 'connect superconductors', 'fraunhofer pattern', 'spin moment'], 9: ['flux pump', 'output current', 'dc current', 'manipulate vortex base']}",522.0,513.0,382.0,19.0,18.0,1454.0
