vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
tfidf,UMAP,15,3,False,FCM,103.89789581298828,1.3469692914370583,0.4408244490623474,0.5850316390131064,-0.19971872499493762,"{0: ['risk measure', 'closed form', 'risky asset', 'stochastic factor'], 1: ['deep reinforcement learn', 'sharpe ratio', 'large language model', 'financial time series'], 2: ['covariance matrix', 'end end', 'sharpe ratio', 'portfolio construction']}",242.0,244.0,389.0,11.0,23.0,909.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,12,False,Agglomerative,457.6463928222656,1.06602732982276,0.523269534111023,0.2950497448305881,-0.30136666502401627,"{0: ['stock price', 'indian stock market', 'return level', 'portfolio design'], 1: ['transfer learning', 'sparse portfolio', 'mutual fund', 'portfolio interpolation'], 2: ['utility function', 'stochastic factor', 'risky asset', 'price process'], 3: ['global minimum variance', 'semi covariance matrix', 'minimum variance portfolio', 'esg score'], 4: ['distribution information', 'data set', 'hypergraphical model library', 'iterative solver'], 5: ['financial time series', 'large language model', 'return prediction', 'factor model'], 6: ['network base', 'core periphery profile', 'sign network', 'sr ifn'], 7: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 8: ['risk measure', 'robust optimization', 'distributionally robust', 'heavy tail'], 9: ['time inconsistent', 'high inflation', 'jump diffusion', 'deep learning'], 10: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management'], 11: ['stock selection', 'polymodel feature selection', 'risk adjust', 'hedge fund investment']}",69.0,59.0,156.0,468.0,158.0,910.0
tfidf,SVD,5,8,False,Agglomerative,80.02216772914949,1.0056489734640008,0.37453418473905353,0.46842003179086983,-0.27269107358874006,"{0: ['utility function', 'risk measure', 'transaction cost', 'value risk'], 1: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 2: ['end end', 'covariance matrix', 'asset return', 'deep learning'], 3: ['deep reinforcement learn', 'drl agent', 'reward function', 'reinforcement learn drl'], 4: ['financial time series', 'factor model', 'cross sectional', 'risk management portfolio'], 5: ['transfer risk', 'stock price', 'indian stock market', 'portfolio design'], 6: ['systemic risk', 'precision matrix', 'minimum variance portfolio', 'correlation coefficient'], 7: ['stock selection', 'large language model', 'language model llms', 'factor newsflow']}",334.0,335.0,101.0,40.0,103.0,913.0
tfidf,UMAP,10,12,False,Agglomerative,106.65206146240234,0.942486256081577,0.5236009359359741,0.3941395373393024,-0.37913874465316993,"{0: ['markowitz portfolio', 'large scale', 'efficient frontier', 'portfolio optimization problem'], 1: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio allocation'], 2: ['financial time series', 'cross sectional', 'factor model', 'transfer risk'], 3: ['deep learning', 'algorithmic trading', 'objective function', 'option pricing model'], 4: ['utility function', 'portfolio optimization problem', 'stochastic factor', 'stochastic volatility'], 5: ['risk measure', 'return level', 'mean cvar portfolio', 'multi objective'], 6: ['black litterman model', 'total order', 'investor view', 'price process'], 7: ['quantum computer', 'branch bound', 'np hard', 'quantum algorithm'], 8: ['network base', 'low aggregation level', 'core periphery profile', 'sr ifn'], 9: ['stock price', 'indian stock market', 'hierarchical risk parity', 'portfolio design'], 10: ['risk measure', 'conditional risk', 'uncertainty set', 'kelly portfolio'], 11: ['minimum variance portfolio', 'decision quality', 'quantitative investment', 'sort portfolio']}",65.0,219.0,62.0,162.0,407.0,915.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,FCM,489.1165771484375,1.1805174760658708,0.42207905650138855,0.4089825697382604,-0.30872926883254626,"{0: ['stock price', 'indian stock market', 'portfolio design', 'cumulative return'], 1: ['financial time series', 'large language model', 'return prediction', 'deep learning model'], 2: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'investment strategy'], 3: ['portfolio construction', 'investor view', 'investment strategy', 'black litterman'], 4: ['robust optimization', 'risk measure', 'uncertainty set', 'distributionally robust'], 5: ['utility function', 'stochastic factor', 'risky asset', 'price process'], 6: ['asset selection', 'minimum variance portfolio', 'mutual fund', 'high dimensional'], 7: ['quantum computer', 'quantum algorithm', 'np hard', 'quantum circuit'], 8: ['quantum inspire', 'simulate anneal', 'portfolio optimization quantum', 'cardinality constraint'], 9: ['risk measure', 'return level', 'portfolio risk', 'precision matrix']}",281.0,44.0,284.0,133.0,175.0,917.0
tfidf,SVD,5,7,False,KMeans,115.08572734679531,1.0197980906922228,0.4948780914126796,0.3451575954419747,-0.31948045970599015,"{0: ['cumulative return', 'deep learning', 'transfer risk', 'portfolio design'], 1: ['minimum variance portfolio', 'markowitz portfolio', 'efficient frontier', 'risk return'], 2: ['financial time series', 'large language model', 'factor model', 'cross sectional'], 3: ['risky asset', 'closed form', 'terminal wealth', 'value function'], 4: ['robust optimization', 'stochastic factor', 'time vary', 'risk measure'], 5: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 6: ['deep reinforcement learn', 'drl agent', 'reward function', 'reinforcement learn algorithm']}",131.0,159.0,116.0,306.0,206.0,918.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,6,False,Agglomerative,526.9334106445312,0.8363120745528113,0.5225691199302673,0.3304368659825496,-0.398758525820229,"{0: ['asset selection', 'minimum variance portfolio', 'option pricing', 'semi covariance matrix'], 1: ['stock price', 'indian stock market', 'return level', 'portfolio design'], 2: ['deep reinforcement learn', 'reinforcement learning', 'deep learning', 'financial time series'], 3: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 4: ['time inconsistent', 'high inflation', 'jump diffusion', 'deep learning'], 5: ['risk measure', 'robust optimization', 'utility function', 'risk management']}",70.0,33.0,16.0,356.0,451.0,926.0
allenai/scibert_scivocab_uncased,UMAP,15,5,False,KMeans,119.48600769042969,1.1364139453946946,0.4673693776130676,0.4079991703220426,-0.3299475070866587,"{0: ['superior performance', 'topological risk', 'risk measure portfolio', 'mid cap'], 1: ['time inconsistent', 'stochastic factor', 'risky asset', 'time horizon'], 2: ['drl agent', 'deep reinforcement learn', 'stock price', 'base portfolio'], 3: ['distributionally robust', 'branch bound', 'optimal solution', 'conditional risk'], 4: ['large language model', 'financial time series', 'deep reinforcement learn', 'generative model']}",182.0,133.0,237.0,135.0,240.0,927.0
tfidf,UMAP,5,8,False,FCM,123.67855834960938,1.062350749899592,0.5449333786964417,0.331973330665463,-0.33641553858850914,"{0: ['stochastic factor', 'terminal wealth', 'value function', 'mean cvar portfolio'], 1: ['deep reinforcement learn', 'drl agent', 'algorithmic trading', 'reward function'], 2: ['cumulative return', 'indian stock market', 'hierarchical risk parity', 'stock selection'], 3: ['return level', 'portfolio construction', 'index track', 'base method'], 4: ['factor model', 'financial time series', 'cross sectional', 'portfolio construction'], 5: ['quantum computer', 'np hard', 'quantum inspire', 'quantum algorithm'], 6: ['risk measure', 'robust optimization', 'conditional risk', 'uncertainty set'], 7: ['minimum variance portfolio', 'markowitz portfolio', 'large scale', 'precision matrix']}",36.0,121.0,153.0,351.0,266.0,927.0
tfidf,SVD,5,12,False,FCM,106.6207592633286,0.9901366529907883,0.48084817697206805,0.4237363721327312,-0.36950096850221814,"{0: ['mean cvar portfolio', 'distortion risk metric', 'model uncertainty', 'expect shortfall'], 1: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management'], 2: ['indian stock market', 'portfolio design', 'hierarchical risk parity', 'performance portfolio'], 3: ['algorithmic trading', 'deep learning', 'high frequency trading', 'quantitative finance'], 4: ['large language model', 'factor model', 'cross sectional', 'return prediction'], 5: ['minimum variance portfolio', 'covariance estimator', 'systemic risk', 'precision matrix'], 6: ['robust optimization', 'time vary', 'black litterman', 'stochastic factor'], 7: ['transfer learning', 'portfolio selection', 'mutual fund', 'stock selection'], 8: ['quantum computer', 'branch bound', 'np hard', 'quantum algorithm'], 9: ['utility function', 'portfolio optimization problem', 'value function', 'terminal wealth'], 10: ['objective function', 'serial dependence', 'time inconsistent', 'portfolio optimization problem'], 11: ['return level', 'end end', 'markowitz model', 'efficient frontier']}",151.0,220.0,89.0,105.0,370.0,935.0
tfidf,UMAP,10,15,False,Agglomerative,107.97505187988281,0.9269968479807509,0.5412728190422058,0.3530896679436791,-0.3679428197526304,"{0: ['risk measure', 'return level', 'mean cvar portfolio', 'multi objective'], 1: ['utility function', 'portfolio optimization problem', 'stochastic factor', 'stochastic volatility'], 2: ['index track', 'esg rating', 'selecci portafolios', 'morrison markowitz portfolio'], 3: ['deep learning', 'algorithmic trading', 'objective function', 'hedge error'], 4: ['number asset', 'covariance estimator', 'precision matrix', 'semi covariance matrix'], 5: ['deep reinforcement learn', 'drl agent', 'reinforcement learn algorithm', 'reward function'], 6: ['sentiment analysis', 'regime aware', 'price prediction', 'sentiment signal'], 7: ['quantum computer', 'branch bound', 'np hard', 'quantum algorithm'], 8: ['network base', 'low aggregation level', 'sign network', 'sr ifn'], 9: ['stock price', 'indian stock market', 'hierarchical risk parity', 'portfolio design'], 10: ['risk measure', 'robust optimization', 'heavy tail', 'conditional risk'], 11: ['minimum variance portfolio', 'decision quality', 'quantitative investment', 'sort portfolio'], 12: ['portfolio construction', 'diffusion model', 'deep generative model', 'synthetic financial data'], 13: ['black litterman model', 'total order', 'investor view', 'price process'], 14: ['transfer learning', 'financial time series', 'asset pricing', 'market portfolio optimization']}",40.0,204.0,49.0,279.0,364.0,936.0
tfidf,SVD,5,3,False,Agglomerative,38.13608447543736,1.0044141465490255,0.3244689133960812,0.4579473848071219,-0.18392475701433605,"{0: ['optimal portfolio', 'financial market', 'risk management', 'covariance matrix'], 1: ['quantum computer', 'np hard', 'quantum inspire', 'quantum algorithm'], 2: ['stock price', 'indian stock market', 'portfolio design', 'transfer learning']}",370.0,399.0,98.0,60.0,14.0,941.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,11,False,FCM,504.6396179199219,1.0110980588426255,0.4388314485549927,0.3519302970017921,-0.336305890216185,"{0: ['investor view', 'investment strategy', 'stock selection', 'black litterman'], 1: ['financial time series', 'large language model', 'return prediction', 'deep learning model'], 2: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'investment strategy'], 3: ['asset selection', 'sparse portfolio', 'minimum variance portfolio', 'mutual fund'], 4: ['mean cvar portfolio', 'systemic risk', 'risk measure', 'robust portfolio optimization'], 5: ['utility function', 'terminal wealth', 'nash equilibrium', 'exponential utility'], 6: ['stock price', 'indian stock market', 'portfolio design', 'cumulative return'], 7: ['quantum computer', 'branch bound', 'np hard', 'quantum inspire'], 8: ['network base', 'topological risk', 'markowitz model', 'sr ifn'], 9: ['risk measure', 'heavy tail', 'expect return', 'robust optimization'], 10: ['stochastic factor', 'price process', 'stochastic volatility', 'time horizon']}",246.0,41.0,105.0,284.0,265.0,941.0
tfidf,SVD,5,10,False,Agglomerative,81.88700730676409,0.9808945860661163,0.3973479639023662,0.4727982414974865,-0.31146402385568284,"{0: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management'], 1: ['risk measure', 'robust optimization', 'stochastic factor', 'objective function'], 2: ['sharpe ratio', 'end end', 'financial market', 'covariance matrix'], 3: ['quantum computer', 'np hard', 'quantum algorithm', 'base quantum'], 4: ['financial time series', 'factor model', 'cross sectional', 'portfolio construction'], 5: ['stock price', 'indian stock market', 'portfolio design', 'transfer learning'], 6: ['optimal portfolio', 'precision matrix', 'systemic risk', 'minimum variance portfolio'], 7: ['stock selection', 'large language model', 'language model llms', 'sector index'], 8: ['optimal portfolio', 'utility function', 'terminal wealth', 'value function'], 9: ['cost function', 'neural anneal', 'anneal portfolio optimization', 'combinatorial optimization problem']}",309.0,332.0,82.0,36.0,183.0,942.0
tfidf,UMAP,10,10,False,KMeans,116.3498764038086,1.0129653104616654,0.517002284526825,0.3828154476748692,-0.3857958316080975,"{0: ['financial time series', 'cross sectional', 'transfer risk', 'large language model'], 1: ['return level', 'multi objective', 'index track', 'systemic risk'], 2: ['portfolio optimization problem', 'efficient frontier', 'number asset', 'precision matrix'], 3: ['portfolio optimization problem', 'utility function', 'stochastic factor', 'mean cvar portfolio'], 4: ['algorithmic trading', 'objective function', 'deep learning model', 'trading strategy'], 5: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'reinforcement learn drl'], 6: ['robust optimization', 'heavy tail', 'risk measure', 'conditional risk'], 7: ['indian stock market', 'portfolio design', 'cumulative return', 'hierarchical risk parity'], 8: ['quantum computer', 'quantum inspire', 'quantum algorithm', 'np hard'], 9: ['end end framework', 'portfolio decision', 'minimum variance portfolio', 'decision quality']}",79.0,151.0,108.0,185.0,421.0,944.0
tfidf,UMAP,5,7,False,FCM,127.392578125,1.034297835810735,0.5591656565666199,0.3710581519801694,-0.4040947013397239,"{0: ['stochastic factor', 'value function', 'stochastic volatility', 'mean cvar portfolio'], 1: ['deep reinforcement learn', 'drl agent', 'algorithmic trading', 'reward function'], 2: ['portfolio construction', 'cumulative return', 'indian stock market', 'portfolio design'], 3: ['minimum variance portfolio', 'efficient frontier', 'end end', 'markowitz portfolio'], 4: ['factor model', 'financial time series', 'cross sectional', 'portfolio construction'], 5: ['quantum computer', 'np hard', 'branch bound', 'quantum inspire'], 6: ['risk measure', 'robust optimization', 'return level', 'multi objective']}",27.0,113.0,123.0,216.0,467.0,946.0
tfidf,UMAP,10,10,False,Agglomerative,100.61698150634766,1.053215847297735,0.46311503648757935,0.428758735847193,-0.33386687554383276,"{0: ['risk measure', 'robust optimization', 'uncertainty set', 'propose method'], 1: ['large scale', 'efficient frontier', 'portfolio optimization problem', 'index track'], 2: ['predict optimize', 'minimum variance portfolio', 'portfolio construction', 'network base'], 3: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio allocation'], 4: ['utility function', 'portfolio optimization problem', 'stochastic factor', 'risky asset'], 5: ['financial time series', 'cross sectional', 'factor model', 'transfer risk'], 6: ['black litterman model', 'investor view', 'total order', 'price process'], 7: ['quantum computer', 'branch bound', 'np hard', 'quantum algorithm'], 8: ['deep learning', 'algorithmic trading', 'objective function', 'hedge error'], 9: ['stock price', 'indian stock market', 'hierarchical risk parity', 'stock selection']}",192.0,263.0,144.0,94.0,254.0,947.0
tfidf,SVD,5,4,False,Agglomerative,51.60120650381467,0.9642842469535959,0.3470984349919005,0.4256429002547243,-0.2283249480768692,"{0: ['risk management', 'covariance matrix', 'risk measure', 'asset return'], 1: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 2: ['indian stock market', 'portfolio design', 'transfer learning', 'mutual fund'], 3: ['deep reinforcement learn', 'drl agent', 'reinforcement learn algorithm', 'reinforcement learn drl']}",355.0,378.0,77.0,97.0,46.0,953.0
tfidf,SVD,5,10,False,FCM,108.6880008609101,1.050838179657673,0.47383642133643666,0.4066999344339458,-0.3538929788875578,"{0: ['robust optimization', 'black litterman', 'heavy tail', 'time vary'], 1: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'reward function'], 2: ['transfer risk', 'stock price', 'indian stock market', 'portfolio design'], 3: ['large language model', 'factor model', 'financial time series', 'cross sectional'], 4: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 5: ['minimum variance portfolio', 'risk measure', 'covariance estimator', 'systemic risk'], 6: ['return level', 'end end', 'index track', 'markowitz model'], 7: ['deep learning', 'machine learn', 'algorithmic trading', 'decision making'], 8: ['portfolio optimization problem', 'objective function', 'jump diffusion', 'risk measure'], 9: ['utility function', 'portfolio optimization problem', 'value function', 'terminal wealth']}",169.0,197.0,143.0,137.0,311.0,957.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,15,False,FCM,372.1238098144531,1.1259620342732624,0.4792790412902832,0.38131244076723997,-0.34571392128834794,"{0: ['semi covariance matrix', 'global minimum variance', 'portfolio performance', 'asset selection'], 1: ['financial time series', 'synthetic financial data', 'deep generative model', 'synthetic datasets'], 2: ['return prediction', 'time series', 'large language model', 'sentiment analysis'], 3: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'transfer risk'], 4: ['quantum inspire', 'simulate anneal', 'quantum compute', 'portfolio optimization quantum'], 5: ['risk measure', 'return level', 'portfolio risk', 'precision matrix'], 6: ['mutual fund', 'network base', 'core periphery profile', 'sign network'], 7: ['time inconsistent', 'high inflation', 'portfolio interpolation', 'return rate'], 8: ['quantum algorithm', 'tree search', 'quantum computing', 'foreign exchange reserve'], 9: ['robust optimization', 'distributionally robust', 'risk measure', 'uncertainty set'], 10: ['price process', 'stochastic factor', 'optimal policy', 'value function'], 11: ['distribution information', 'generative model', 'diffusion model', 'value model'], 12: ['indian stock market', 'stock price', 'portfolio design', 'cumulative return'], 13: ['utility function', 'terminal wealth', 'exponential utility', 'price asset'], 14: ['portfolio construction', 'stock selection', 'polymodel feature selection', 'risk adjust']}",158.0,97.0,227.0,188.0,289.0,959.0
tfidf,UMAP,5,10,False,FCM,124.38742065429688,0.9768481709197749,0.5020935535430908,0.33155846864928373,-0.35263728228541125,"{0: ['portfolio optimization problem', 'utility function', 'stochastic factor', 'value function'], 1: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management'], 2: ['cumulative return', 'indian stock market', 'hierarchical risk parity', 'portfolio design'], 3: ['risk measure', 'multi objective', 'return level', 'index track'], 4: ['factor model', 'cross sectional', 'financial time series', 'transfer risk'], 5: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 6: ['objective function', 'algorithmic trading', 'deep learning model', 'hedge error'], 7: ['minimum variance portfolio', 'sort portfolio', 'quantitative investment', 'global minimum variance'], 8: ['minimum variance portfolio', 'precision matrix', 'semi covariance matrix', 'covariance estimator'], 9: ['risk measure', 'robust optimization', 'value risk', 'conditional risk']}",110.0,119.0,81.0,352.0,308.0,970.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,7,False,Agglomerative,397.0152587890625,0.8309773998802245,0.47451359033584595,0.3046075554061217,-0.33409690067123626,"{0: ['covariance matrix', 'risk measure', 'mean variance portfolio', 'robust optimization'], 1: ['stock price', 'indian stock market', 'return level', 'portfolio design'], 2: ['deep reinforcement learn', 'deep learning', 'financial time series', 'machine learn'], 3: ['quantum computer', 'np hard', 'quantum inspire', 'quantum algorithm'], 4: ['high inflation', 'deep learning', 'bounded leverage', 'minimal variance principle'], 5: ['utility function', 'distributionally robust', 'stochastic factor', 'risky asset'], 6: ['network base', 'sign network', 'core periphery profile', 'sr ifn']}",168.0,90.0,15.0,443.0,255.0,971.0
sentence-transformers/all-MiniLM-L6-v2,SVD,5,6,False,KMeans,106.75981140136719,1.1072088467213945,0.4521093964576721,0.36807001949762347,-0.2743711235551338,"{0: ['stock price', 'mutual fund', 'stock exchange', 'stock portfolio'], 1: ['utility function', 'terminal wealth', 'risky asset', 'value function'], 2: ['quantum computer', 'np hard', 'quantum inspire', 'quantum algorithm'], 3: ['portfolio construction', 'large language model', 'financial time series', 'cross sectional'], 4: ['deep reinforcement learn', 'drl agent', 'investment strategy', 'transfer risk'], 5: ['risk measure', 'robust optimization', 'expect return', 'large scale']}",219.0,216.0,202.0,232.0,105.0,974.0
tfidf,SVD,5,12,False,Agglomerative,87.6188547412105,0.9080232883738474,0.43067270912809835,0.45981622023549673,-0.3502785022902191,"{0: ['portfolio optimization problem', 'risk measure', 'robust optimization', 'stochastic factor'], 1: ['asset return', 'end end', 'return level', 'asset selection'], 2: ['transfer risk', 'stock price', 'indian stock market', 'portfolio design'], 3: ['quantum computer', 'np hard', 'quantum algorithm', 'base quantum'], 4: ['financial time series', 'factor model', 'cross sectional', 'portfolio construction'], 5: ['machine learn', 'financial market', 'decision making', 'price prediction'], 6: ['optimal portfolio', 'portfolio optimization problem', 'systemic risk', 'minimum variance portfolio'], 7: ['stock selection', 'large language model', 'language model llms', 'factor newsflow'], 8: ['utility function', 'optimal portfolio', 'portfolio optimization problem', 'terminal wealth'], 9: ['cost function', 'anneal portfolio optimization', 'neural anneal', 'combinatorial optimization problem'], 10: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management'], 11: ['time inconsistent', 'exploratory mean variance', 'rl model', 'policy gradient']}",265.0,319.0,39.0,53.0,303.0,979.0
tfidf,SVD,5,11,False,FCM,103.45358620669693,1.0427325061695016,0.4585502619952708,0.3749247031086906,-0.3153236516092795,"{0: ['mean cvar portfolio', 'model uncertainty', 'distortion risk metric', 'expect shortfall'], 1: ['deep reinforcement learn', 'drl agent', 'reward function', 'reinforcement learn drl'], 2: ['stock price', 'indian stock market', 'portfolio design', 'mutual fund'], 3: ['large language model', 'financial time series', 'factor model', 'cross sectional'], 4: ['return level', 'end end', 'portfolio construction', 'semi covariance matrix'], 5: ['minimum variance portfolio', 'risk measure', 'precision matrix', 'systemic risk'], 6: ['robust optimization', 'time vary', 'black litterman', 'stochastic factor'], 7: ['machine learn', 'high frequency', 'decision making', 'stock selection'], 8: ['quantum computer', 'branch bound', 'np hard', 'quantum inspire'], 9: ['objective function', 'serial dependence', 'time inconsistent', 'high inflation'], 10: ['utility function', 'terminal wealth', 'value function', 'time horizon']}",203.0,246.0,134.0,201.0,196.0,980.0
tfidf,UMAP,10,15,False,KMeans,106.93842315673828,1.0943449855287322,0.5031260251998901,0.3846862355838982,-0.3466247741747785,"{0: ['transfer learning', 'asset pricing', 'stock return prediction', 'experiment real'], 1: ['risk measure', 'return level', 'multi objective', 'index track'], 2: ['large scale', 'portfolio optimization problem', 'number asset', 'covariance estimator'], 3: ['portfolio optimization problem', 'mean cvar portfolio', 'terminal wealth', 'time inconsistent'], 4: ['network base', 'core periphery profile', 'sign network', 'sr ifn'], 5: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'reward function'], 6: ['black litterman model', 'investor view', 'total order', 'time vary'], 7: ['mutual fund', 'markowitz model', 'polymodel feature selection', 'china share market'], 8: ['quantum computer', 'branch bound', 'quantum inspire', 'quantum algorithm'], 9: ['end end framework', 'portfolio decision', 'minimum variance portfolio', 'sort portfolio'], 10: ['robust optimization', 'uncertainty set', 'wasserstein distance', '20 60 20'], 11: ['indian stock market', 'hierarchical risk parity', 'portfolio design', 'cumulative return'], 12: ['objective function', 'deep learning', 'algorithmic trading', 'trading strategy'], 13: ['cross sectional', 'portfolio construction', 'diffusion model', 'financial time series'], 14: ['utility function', 'stochastic factor', 'risky asset', 'serial dependence']}",106.0,213.0,190.0,180.0,291.0,980.0
allenai/scibert_scivocab_uncased,UMAP,10,4,False,FCM,126.72022247314453,1.3575452737307305,0.4544277489185333,0.39286551240786705,-0.2688469375395664,"{0: ['bad case', 'time inconsistent', 'stochastic factor', 'risky asset'], 1: ['financial time series', 'large language model', 'deep reinforcement learn', 'language model llms'], 2: ['drl agent', 'quantum computer', 'deep reinforcement learn', 'stock price'], 3: ['efficient frontier', 'conditional risk', 'time consistent', 'distributionally robust']}",211.0,115.0,397.0,166.0,98.0,987.0
tfidf,UMAP,5,9,False,Agglomerative,115.29331970214844,1.0747570922982495,0.5512183308601379,0.3389990245753835,-0.35106955142287427,"{0: ['risk measure', 'multi objective', 'return level', 'index track'], 1: ['utility function', 'stochastic factor', 'mean cvar portfolio', 'value function'], 2: ['factor model', 'cross sectional', 'financial time series', 'transfer risk'], 3: ['covariance estimator', 'precision matrix', 'semi covariance matrix', 'dependence structure'], 4: ['deep reinforcement learn', 'reinforcement learning', 'deep learning', 'drl agent'], 5: ['minimum variance portfolio', 'network base', 'time series', 'state art'], 6: ['uncertainty set', 'wasserstein distance', 'robust model', 'model uncertainty'], 7: ['quantum computer', 'np hard', 'quantum algorithm', 'quantum inspire'], 8: ['indian stock market', 'hierarchical risk parity', 'stock selection', 'portfolio design']}",32.0,158.0,166.0,327.0,305.0,988.0
tfidf,SVD,5,11,False,Agglomerative,79.0023133455622,0.954144522712554,0.3877292290412186,0.5005024433654389,-0.3302723262417884,"{0: ['end end', 'financial market', 'covariance matrix', 'asset return'], 1: ['risk measure', 'robust optimization', 'stochastic factor', 'objective function'], 2: ['stock price', 'indian stock market', 'portfolio design', 'transfer learning'], 3: ['quantum computer', 'np hard', 'quantum algorithm', 'base quantum'], 4: ['financial time series', 'factor model', 'cross sectional', 'portfolio construction'], 5: ['time inconsistent', 'exploratory mean variance', 'rl model', 'policy gradient'], 6: ['optimal portfolio', 'systemic risk', 'precision matrix', 'minimum variance portfolio'], 7: ['stock selection', 'large language model', 'language model llms', 'text representation'], 8: ['utility function', 'optimal portfolio', 'value function', 'terminal wealth'], 9: ['cost function', 'neural anneal', 'anneal portfolio optimization', 'combinatorial optimization problem'], 10: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'portfolio management']}",320.0,336.0,70.0,23.0,243.0,992.0
tfidf,UMAP,15,12,False,KMeans,98.71949005126953,1.0622954335799626,0.5042105913162231,0.3884312764761045,-0.34704307982617894,"{0: ['transfer learning', 'asset pricing', 'quantitative finance', 'market portfolio optimization'], 1: ['risk measure', 'robust optimization', 'value risk', 'uncertainty set'], 2: ['index track', 'asset selection', 'carbon footprint', 'combinatorial optimization problem'], 3: ['minimum variance portfolio', 'optimal portfolio', 'large scale', 'markowitz portfolio'], 4: ['utility function', 'optimal portfolio', 'stochastic factor', 'mean cvar portfolio'], 5: ['deep reinforcement learn', 'reinforcement learning', 'drl agent', 'reward function'], 6: ['financial time series', 'portfolio construction', 'diffusion model', 'large language model'], 7: ['return level', 'multi objective', 'risk portfolio', 'network base'], 8: ['cumulative return', 'indian stock market', 'hierarchical risk parity', 'portfolio design'], 9: ['quantum computer', 'quantum algorithm', 'variational quantum', 'approximate optimization algorithm'], 10: ['objective function', 'algorithmic trading', 'deep learning model', 'trading strategy'], 11: ['black litterman model', 'total order', 'investor view', 'asset return']}",104.0,275.0,152.0,172.0,292.0,995.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,6,False,FCM,396.4892578125,1.3403264370125403,0.45911893248558044,0.45757034966685745,-0.3349708172010026,"{0: ['risk measure', 'covariance matrix', 'robust optimization', 'portfolio risk'], 1: ['neural network', 'deep reinforcement learn', 'deep learning', 'portfolio management'], 2: ['stock price', 'consistently outperform', 'approach portfolio', 'portfolio selection'], 3: ['np hard', 'quantum inspire', 'base quantum', 'classical branch bound'], 4: ['quantum circuit', 'simulate anneal', 'cardinality constraint', 'quantum compute'], 5: ['utility function', 'distributionally robust', 'stochastic factor', 'terminal wealth']}",201.0,91.0,386.0,61.0,262.0,1001.0
tfidf,SVD,5,9,False,Agglomerative,89.64037240687666,1.001990226305438,0.41246855384911296,0.48725230628118943,-0.336884754830265,"{0: ['quantum computer', 'branch bound', 'np hard', 'quantum inspire'], 1: ['deep reinforcement learn', 'drl agent', 'portfolio management', 'reward function'], 2: ['end end', 'asset return', 'deep learning', 'machine learn'], 3: ['risk measure', 'robust optimization', 'stochastic factor', 'objective function'], 4: ['financial time series', 'factor model', 'cross sectional', 'risk management portfolio'], 5: ['transfer risk', 'stock price', 'indian stock market', 'portfolio design'], 6: ['precision matrix', 'systemic risk', 'minimum variance portfolio', 'correlation coefficient'], 7: ['stock selection', 'large language model', 'language model llms', 'text representation'], 8: ['utility function', 'value function', 'terminal wealth', 'time horizon']}",293.0,316.0,96.0,29.0,269.0,1003.0
allenai/scibert_scivocab_uncased,SVD,10,5,True,Agglomerative,5.754542827606201,0.8423773787039226,0.2288682460784912,0.602027978772371,-0.19017300956028257,"{0: ['sharpe ratio', 'portfolio optimization problem', 'neural network', 'optimal portfolio'], 1: ['regime aware', 'time series', 'cross sectional', 'set sequence'], 2: ['utility function', 'performance measure', 'portfolio dynamic', 'introduce new'], 3: ['mutual fund', 'china share market', 'excess return', 'sparse portfolio'], 4: ['individual enterprise', 'novel methodology', 'investment entity individual', 'highly correlate']}",439.0,523.0,18.0,7.0,17.0,1004.0
